TRIP ID,START TIME,STOP TIME,BIKE ID,TRIP DURATION,FROM STATION ID,FROM STATION NAME,TO STATION ID,TO STATION NAME,USER TYPE,GENDER,BIRTH YEAR,FROM LATITUDE,FROM LONGITUDE,FROM LOCATION,TO LATITUDE,TO LONGITUDE,TO LOCATION
25961434,12/31/2019 12:16:56 PM,12/31/2019 12:28:18 PM,2905,681,211,St. Clair St & Erie St,84,Milwaukee Ave & Grand Ave,Subscriber,Male,1991,41.894448,-87.622663,POINT (-87.622663 41.894448),41.891578,-87.648384,POINT (-87.648384 41.891578)
25961432,12/31/2019 12:15:06 PM,12/31/2019 12:32:15 PM,1588,1028,40,LaSalle St & Adams St,320,Loomis St & Lexington St,Subscriber,Male,1964,41.879344373,-87.631985221,POINT (-87.6319852213 41.87934437346),41.872187,-87.661501,POINT (-87.661501 41.872187)
25961431,12/31/2019 12:13:48 PM,12/31/2019 12:18:35 PM,540,286,394,Clark St & 9th St (AMLI),638,Clinton St & Jackson Blvd,Subscriber,Male,1991,41.870816,-87.631246,POINT (-87.631246 41.870816),41.87811603,-87.639838457,POINT (-87.639838457108 41.878116030105)
25961430,12/31/2019 12:13:30 PM,12/31/2019 12:23:49 PM,5061,618,125,Rush St & Hubbard St,18,Wacker Dr & Washington St,Subscriber,Female,1989,41.890173,-87.626185,POINT (-87.626185 41.890173),41.883132,-87.637321,POINT (-87.637321 41.883132)
25961429,12/31/2019 12:13:20 PM,12/31/2019 12:19:31 PM,3124,370,197,Michigan Ave & Madison St,174,Canal St & Madison St,Subscriber,Male,1959,41.882134,-87.625125,POINT (-87.625125 41.882134),41.882091,-87.639833,POINT (-87.639833 41.882091)
25961428,12/31/2019 12:13:12 PM,12/31/2019 12:52:28 PM,5986,2356,7,Field Blvd & South Water St,117,Wilton Ave & Belmont Ave,Subscriber,Female,1986,41.886349063,-87.617516547,POINT (-87.6175165471 41.88634906269),41.94018,-87.65304,POINT (-87.65304 41.94018)
25961427,12/31/2019 12:12:59 PM,12/31/2019 12:22:16 PM,6435,557,81,Daley Center Plaza,287,Franklin St & Monroe St,Subscriber,Male,1993,41.884241,-87.629634,POINT (-87.629634 41.884241),41.880317,-87.635185,POINT (-87.635185 41.880317)
25961426,12/31/2019 12:12:54 PM,12/31/2019 12:26:25 PM,2941,811,627,LaSalle Dr & Huron St,30,Ashland Ave & Augusta Blvd,Subscriber,Female,1982,41.894877,-87.632326,POINT (-87.632326 41.894877),41.899643,-87.6677,POINT (-87.6677 41.899643)
25961425,12/31/2019 12:12:33 PM,12/31/2019 12:17:23 PM,5273,289,25,Michigan Ave & Pearson St,180,Ritchie Ct & Banks St,Subscriber,Male,1993,41.89766,-87.62351,POINT (-87.62351 41.89766),41.906866,-87.626217,POINT (-87.626217 41.906866)
25961424,12/31/2019 12:12:33 PM,12/31/2019 12:20:36 PM,3389,482,192,Canal St & Adams St,654,Racine Ave & Washington Blvd (*),Subscriber,Male,1988,41.879255,-87.639904,POINT (-87.639904 41.879255),41.883073,-87.656952,POINT (-87.656952 41.883073)
25961423,12/31/2019 12:12:10 PM,12/31/2019 12:16:29 PM,910,258,51,Clark St & Randolph St,91,Clinton St & Washington Blvd,Subscriber,Male,1959,41.884576228,-87.63188991,POINT (-87.63188991 41.884576228),41.88338,-87.64117,POINT (-87.64117 41.88338)
25961422,12/31/2019 12:11:57 PM,12/31/2019 12:24:18 PM,6230,741,38,Clark St & Lake St,176,Clark St & Elm St,Subscriber,Female,1985,41.886020828,-87.630876058,POINT (-87.6308760584 41.88602082773),41.902973,-87.63128,POINT (-87.63128 41.902973)
25961421,12/31/2019 12:11:31 PM,12/31/2019 12:15:50 PM,297,258,24,Fairbanks Ct & Grand Ave,161,Rush St & Superior St,Subscriber,Male,1987,41.8925,-87.6207,POINT (-87.6207 41.8925),41.895764746,-87.625908033,POINT (-87.6259080327 41.89576474564)
25961420,12/31/2019 12:11:20 PM,12/31/2019 12:34:37 PM,2544,1396,142,McClurg Ct & Erie St,327,Sheffield Ave & Webster Ave,Subscriber,Male,1981,41.894503,-87.617854,POINT (-87.617854 41.894503),41.92154,-87.653818,POINT (-87.653818 41.92154)
25961418,12/31/2019 12:10:59 PM,12/31/2019 12:17:15 PM,5465,375,308,Seeley Ave & Roscoe St,131,Lincoln Ave & Belmont Ave,Subscriber,Female,1991,41.943403,-87.679618,POINT (-87.679618 41.943403),41.939365,-87.668385,POINT (-87.668385 41.939365)
25961419,12/31/2019 12:10:59 PM,12/31/2019 12:19:56 PM,4173,537,90,Millennium Park,3,Shedd Aquarium,Subscriber,Male,1986,41.8810317,-87.62408432,POINT (-87.62408432 41.8810317),41.867225957,-87.61535539,POINT (-87.6153553902 41.86722595682)
25961417,12/31/2019 12:10:35 PM,12/31/2019 12:16:26 PM,5994,351,287,Franklin St & Monroe St,133,Kingsbury St & Kinzie St,Subscriber,Male,1984,41.880317,-87.635185,POINT (-87.635185 41.880317),41.889176833,-87.638505772,POINT (-87.6385057718 41.88917683258)
25961416,12/31/2019 12:09:50 PM,12/31/2019 12:17:56 PM,2852,486,109,900 W Harrison St,109,900 W Harrison St,Subscriber,Male,1986,41.874754,-87.649807,POINT (-87.649807 41.874754),41.874754,-87.649807,POINT (-87.649807 41.874754)
25961415,12/31/2019 12:09:36 PM,12/31/2019 12:13:27 PM,4525,231,43,Michigan Ave & Washington St,37,Dearborn St & Adams St,Subscriber,Male,1989,41.883984065,-87.624683976,POINT (-87.624683976173 41.883984064727),41.879356359,-87.629791036,POINT (-87.6297910363 41.8793563587)
25961414,12/31/2019 12:09:30 PM,12/31/2019 12:18:19 PM,690,529,508,Central Park Ave & North Ave,160,Campbell Ave & North Ave,Subscriber,Male,1993,41.909656876,-87.716631952,POINT (-87.7166319516 41.90965687563),41.910535,-87.689556,POINT (-87.689556 41.910535)
25961413,12/31/2019 12:08:56 PM,12/31/2019 12:22:01 PM,682,784,291,Wells St & Evergreen Ave,143,Sedgwick St & Webster Ave,Subscriber,Male,1989,41.906724,-87.63483,POINT (-87.63483 41.906724),41.922167,-87.638888,POINT (-87.638888 41.922167)
25961412,12/31/2019 12:08:55 PM,12/31/2019 12:24:02 PM,894,907,51,Clark St & Randolph St,346,Ada St & Washington Blvd,Subscriber,Male,1990,41.884576228,-87.63188991,POINT (-87.63188991 41.884576228),41.88283,-87.661206,POINT (-87.661206 41.88283)
25961411,12/31/2019 12:08:52 PM,12/31/2019 12:17:09 PM,3513,496,58,Marshfield Ave & Cortland St,166,Ashland Ave & Wrightwood Ave,Subscriber,Male,1982,41.916017,-87.668879,POINT (-87.668879 41.916017),41.92883,-87.668507,POINT (-87.668507 41.92883)
25961409,12/31/2019 12:08:09 PM,12/31/2019 12:18:01 PM,4641,591,125,Rush St & Hubbard St,50,Clark St & Ida B Wells Dr,Subscriber,Male,1968,41.890173,-87.626185,POINT (-87.626185 41.890173),41.875932666,-87.630584536,POINT (-87.6305845355 41.8759326655)
25961408,12/31/2019 12:08:08 PM,12/31/2019 12:21:11 PM,5237,782,59,Wabash Ave & Roosevelt Rd,191,Canal St & Monroe St,Subscriber,Male,1989,41.867227,-87.625961,POINT (-87.625961 41.867227),41.88169,-87.63953,POINT (-87.63953 41.88169)
25961405,12/31/2019 12:07:24 PM,12/31/2019 12:13:32 PM,5570,367,222,Milwaukee Ave & Rockwell St,213,Leavitt St & North Ave,Subscriber,Male,1991,41.920195,-87.693033,POINT (-87.693033 41.920195),41.910153,-87.68229,POINT (-87.68229 41.910153)
25961404,12/31/2019 12:07:09 PM,12/31/2019 12:16:02 PM,716,532,195,Columbus Dr & Randolph St,191,Canal St & Monroe St,Subscriber,Male,1982,41.884728,-87.619521,POINT (-87.619521 41.884728),41.88169,-87.63953,POINT (-87.63953 41.88169)
25961403,12/31/2019 12:06:41 PM,12/31/2019 12:10:54 PM,1972,252,333,Ashland Ave & Blackhawk St,17,Honore St & Division St,Subscriber,Male,1992,41.907066,-87.667252,POINT (-87.667252 41.907066),41.903119,-87.673935,POINT (-87.673935 41.903119)
25961402,12/31/2019 12:06:32 PM,12/31/2019 12:13:45 PM,1684,433,282,Halsted St & Maxwell St,241,Morgan St & Polk St,Subscriber,Male,1993,41.864883,-87.647071,POINT (-87.647071 41.864883),41.871737,-87.65103,POINT (-87.65103 41.871737)
25961401,12/31/2019 12:06:26 PM,12/31/2019 12:17:15 PM,1962,649,13,Wilton Ave & Diversey Pkwy,307,Southport Ave & Clybourn Ave,Subscriber,Male,1993,41.932418,-87.652705,POINT (-87.652705 41.932418),41.920771,-87.663712,POINT (-87.663712 41.920771)
25961399,12/31/2019 12:06:05 PM,12/31/2019 12:14:36 PM,3153,511,36,Franklin St & Jackson Blvd,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1985,41.877707956,-87.635321141,POINT (-87.6353211408 41.8777079559),41.890573,-87.622072,POINT (-87.622072 41.890573)
25961398,12/31/2019 12:05:42 PM,12/31/2019 12:11:05 PM,6274,322,41,Federal St & Polk St,36,Franklin St & Jackson Blvd,Subscriber,Female,1990,41.872077633,-87.629543773,POINT (-87.6295437729 41.87207763285),41.877707956,-87.635321141,POINT (-87.6353211408 41.8777079559)
25961397,12/31/2019 12:05:17 PM,12/31/2019 12:14:25 PM,582,547,197,Michigan Ave & Madison St,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1962,41.882134,-87.625125,POINT (-87.625125 41.882134),41.867227,-87.625961,POINT (-87.625961 41.867227)
25961396,12/31/2019 12:05:09 PM,12/31/2019 12:16:13 PM,1158,663,44,State St & Randolph St,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1993,41.884730201,-87.627733569,POINT (-87.6277335692 41.8847302006),41.87772613,-87.65478743,POINT (-87.65478743 41.87772613)
25961395,12/31/2019 12:04:35 PM,12/31/2019 12:15:14 PM,812,639,80,Aberdeen St & Monroe St,91,Clinton St & Washington Blvd,Subscriber,Female,1960,41.880419,-87.655519,POINT (-87.655519 41.880419),41.88338,-87.64117,POINT (-87.64117 41.88338)
25961394,12/31/2019 12:03:48 PM,12/31/2019 12:37:21 PM,1848,2013,52,Michigan Ave & Lake St,296,Broadway & Belmont Ave,Subscriber,Male,1984,41.886024,-87.624117,POINT (-87.624117 41.886024),41.940106,-87.645451,POINT (-87.645451 41.940106)
25961393,12/31/2019 12:03:42 PM,12/31/2019 12:16:25 PM,1943,763,93,Sheffield Ave & Willow St,74,Kingsbury St & Erie St,Subscriber,Male,1986,41.913688,-87.652855,POINT (-87.652855 41.913688),41.893808056,-87.641697228,POINT (-87.641697227955 41.893808056244)
25961392,12/31/2019 12:03:33 PM,12/31/2019 12:10:58 PM,5176,445,66,Clinton St & Lake St,111,Sedgwick St & Huron St,Subscriber,Male,1963,41.885637,-87.641823,POINT (-87.641823 41.885637),41.894666,-87.638437,POINT (-87.638437 41.894666)
25961391,12/31/2019 12:01:58 PM,12/31/2019 12:08:02 PM,134,364,91,Clinton St & Washington Blvd,233,Sangamon St & Washington Blvd,Subscriber,Male,1988,41.88338,-87.64117,POINT (-87.64117 41.88338),41.883165,-87.6511,POINT (-87.6511 41.883165)
25961390,12/31/2019 12:01:52 PM,12/31/2019 12:06:53 PM,4072,300,255,Indiana Ave & Roosevelt Rd,626,Delano Ct & Roosevelt Rd,Subscriber,Male,1989,41.867888,-87.623041,POINT (-87.623041 41.867888),41.867491,-87.63219,POINT (-87.63219 41.867491)
25961389,12/31/2019 12:00:44 PM,12/31/2019 12:08:20 PM,1408,456,283,LaSalle St & Jackson Blvd,52,Michigan Ave & Lake St,Subscriber,Male,1967,41.878166,-87.631929,POINT (-87.631929 41.878166),41.886024,-87.624117,POINT (-87.624117 41.886024)
25961388,12/31/2019 12:00:23 PM,12/31/2019 12:19:25 PM,9,1141,558,Ashland Ave & Garfield Blvd,558,Ashland Ave & Garfield Blvd,Subscriber,Male,1985,41.792822,-87.664429,POINT (-87.664429 41.792822),41.792822,-87.664429,POINT (-87.664429 41.792822)
25961387,12/31/2019 11:59:43 AM,12/31/2019 12:05:19 PM,1013,336,93,Sheffield Ave & Willow St,118,Sedgwick St & North Ave,Subscriber,Male,1992,41.913688,-87.652855,POINT (-87.652855 41.913688),41.911386,-87.638677,POINT (-87.638677 41.911386)
25961386,12/31/2019 11:59:39 AM,12/31/2019 12:11:14 PM,3560,695,66,Clinton St & Lake St,80,Aberdeen St & Monroe St,Subscriber,Male,1975,41.885637,-87.641823,POINT (-87.641823 41.885637),41.880419,-87.655519,POINT (-87.655519 41.880419)
25961385,12/31/2019 11:59:32 AM,12/31/2019 12:11:47 PM,4960,734,296,Broadway & Belmont Ave,67,Sheffield Ave & Fullerton Ave,Subscriber,Male,1991,41.940106,-87.645451,POINT (-87.645451 41.940106),41.925601882,-87.653708042,POINT (-87.6537080423 41.9256018819)
25961384,12/31/2019 11:57:38 AM,12/31/2019 12:01:10 PM,4557,211,54,Ogden Ave & Chicago Ave,48,Larrabee St & Kingsbury St,Subscriber,Male,1983,41.896362458,-87.654061273,POINT (-87.6540612729 41.896362458),41.897764,-87.642884,POINT (-87.642884 41.897764)
25961383,12/31/2019 11:57:33 AM,12/31/2019 12:02:13 PM,4643,279,672,Franklin St & Illinois St,627,LaSalle Dr & Huron St,Subscriber,Male,1992,41.89102331,-87.635479867,POINT (-87.635479867458 41.891023310252),41.894877,-87.632326,POINT (-87.632326 41.894877)
25961382,12/31/2019 11:57:06 AM,12/31/2019 12:00:53 PM,1050,226,260,Kedzie Ave & Milwaukee Ave,501,Richmond St & Diversey Ave,Subscriber,Male,1989,41.929567,-87.707857,POINT (-87.707857 41.929567),41.931901969,-87.70119513,POINT (-87.7011951301 41.93190196886)
25961381,12/31/2019 11:56:49 AM,12/31/2019 12:00:45 PM,2417,235,53,Wells St & Huron St,212,Wells St & Hubbard St,Subscriber,Female,1987,41.894722,-87.634362,POINT (-87.634362 41.894722),41.889906,-87.634266,POINT (-87.634266 41.889906)
25961380,12/31/2019 11:56:43 AM,12/31/2019 11:59:53 AM,2171,189,287,Franklin St & Monroe St,164,Franklin St & Lake St,Subscriber,Male,1979,41.880317,-87.635185,POINT (-87.635185 41.880317),41.885837,-87.6355,POINT (-87.6355 41.885837)
25961378,12/31/2019 11:56:08 AM,12/31/2019 12:02:20 PM,4534,372,53,Wells St & Huron St,145,Mies van der Rohe Way & Chestnut St,Subscriber,Female,1991,41.894722,-87.634362,POINT (-87.634362 41.894722),41.898586651,-87.621915226,POINT (-87.6219152258 41.8985866514)
25961377,12/31/2019 11:56:01 AM,12/31/2019 11:58:05 AM,4525,123,195,Columbus Dr & Randolph St,43,Michigan Ave & Washington St,Subscriber,Male,1984,41.884728,-87.619521,POINT (-87.619521 41.884728),41.883984065,-87.624683976,POINT (-87.624683976173 41.883984064727)
25961376,12/31/2019 11:56:01 AM,12/31/2019 12:02:30 PM,5075,388,233,Sangamon St & Washington Blvd,192,Canal St & Adams St,Subscriber,Male,1987,41.883165,-87.6511,POINT (-87.6511 41.883165),41.879255,-87.639904,POINT (-87.639904 41.879255)
25961375,12/31/2019 11:55:55 AM,12/31/2019 11:59:24 AM,1209,208,438,Central Park Ave & Ogden Ave,440,Central Park Ave & 24th St,Subscriber,Male,1988,41.854204313,-87.715405838,POINT (-87.7154058381 41.85420431327),41.8481,-87.715068,POINT (-87.715068 41.8481)
25961374,12/31/2019 11:55:38 AM,12/31/2019 12:03:57 PM,746,499,96,Desplaines St & Randolph St,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1991,41.88461619,-87.644570585,POINT (-87.6445705849 41.88461618962),41.87772613,-87.65478743,POINT (-87.65478743 41.87772613)
25961373,12/31/2019 11:55:23 AM,12/31/2019 12:02:19 PM,5518,416,45,Michigan Ave & Ida B Wells Dr,255,Indiana Ave & Roosevelt Rd,Subscriber,Female,1952,41.876243,-87.624426,POINT (-87.624426 41.876243),41.867888,-87.623041,POINT (-87.623041 41.867888)
25961372,12/31/2019 11:54:35 AM,12/31/2019 11:59:30 AM,2155,294,460,Clark St & Bryn Mawr Ave,325,Clark St & Winnemac Ave,Subscriber,Male,1966,41.983593,-87.669154,POINT (-87.669154 41.983593),41.97334,-87.66778,POINT (-87.66778 41.97334)
25961370,12/31/2019 11:53:37 AM,12/31/2019 12:00:51 PM,4158,434,168,Michigan Ave & 14th St,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1972,41.864059,-87.623727,POINT (-87.623727 41.864059),41.87785,-87.62408,POINT (-87.62408 41.87785)
25961371,12/31/2019 11:53:30 AM,12/31/2019 12:07:28 PM,251,837,239,Western Ave & Leland Ave,474,Christiana Ave & Lawrence Ave,Subscriber,Male,1962,41.96581646,-87.686498165,POINT (-87.686498165131 41.965816460012),41.968354494,-87.711830668,POINT (-87.7118306675 41.96835449363)
25961368,12/31/2019 11:53:17 AM,12/31/2019 12:12:34 PM,2968,1156,27,Larrabee St & North Ave,43,Michigan Ave & Washington St,Subscriber,Male,1981,41.91021,-87.6435,POINT (-87.6435 41.91021),41.883984065,-87.624683976,POINT (-87.624683976173 41.883984064727)
25961369,12/31/2019 11:53:15 AM,12/31/2019 12:01:54 PM,5986,518,197,Michigan Ave & Madison St,7,Field Blvd & South Water St,Subscriber,Male,1988,41.882134,-87.625125,POINT (-87.625125 41.882134),41.886349063,-87.617516547,POINT (-87.6175165471 41.88634906269)
25961367,12/31/2019 11:52:56 AM,12/31/2019 11:56:27 AM,1120,211,198,Green St & Madison St,96,Desplaines St & Randolph St,Subscriber,Male,1987,41.881892,-87.648789,POINT (-87.648789 41.881892),41.88461619,-87.644570585,POINT (-87.6445705849 41.88461618962)
25961366,12/31/2019 11:52:27 AM,12/31/2019 12:19:48 PM,4329,1640,143,Sedgwick St & Webster Ave,76,Lake Shore Dr & Monroe St,Subscriber,Male,1994,41.922167,-87.638888,POINT (-87.638888 41.922167),41.880958,-87.616743,POINT (-87.616743 41.880958)
25961365,12/31/2019 11:52:26 AM,12/31/2019 11:59:14 AM,3798,407,91,Clinton St & Washington Blvd,74,Kingsbury St & Erie St,Subscriber,Female,1969,41.88338,-87.64117,POINT (-87.64117 41.88338),41.893808056,-87.641697228,POINT (-87.641697227955 41.893808056244)
25961364,12/31/2019 11:52:03 AM,12/31/2019 11:57:27 AM,5382,323,38,Clark St & Lake St,672,Franklin St & Illinois St,Subscriber,Male,1981,41.886020828,-87.630876058,POINT (-87.6308760584 41.88602082773),41.89102331,-87.635479867,POINT (-87.635479867458 41.891023310252)
25961363,12/31/2019 11:52:01 AM,12/31/2019 12:01:26 PM,2592,564,41,Federal St & Polk St,110,Dearborn St & Erie St,Subscriber,Male,1975,41.872077633,-87.629543773,POINT (-87.6295437729 41.87207763285),41.893992,-87.629318,POINT (-87.629318 41.893992)
25961361,12/31/2019 11:51:24 AM,12/31/2019 11:58:41 AM,3134,436,259,California Ave & Francis Pl (Temp),116,Western Ave & Winnebago Ave,Subscriber,Male,1990,41.918491154,-87.697422802,POINT (-87.697422802448 41.918491153687),41.91552,-87.687022,POINT (-87.687022 41.91552)
25961362,12/31/2019 11:51:19 AM,12/31/2019 12:01:36 PM,5338,616,277,Ashland Ave & Grand Ave,56,Desplaines St & Kinzie St,Subscriber,Male,1991,41.891072,-87.666611,POINT (-87.666611 41.891072),41.888716036,-87.644447853,POINT (-87.6444478533 41.888716036)
25961360,12/31/2019 11:51:01 AM,12/31/2019 12:23:57 PM,1594,1975,468,Budlong Woods Library,468,Budlong Woods Library,Subscriber,Male,1986,41.983664709,-87.696422561,POINT (-87.6964225611 41.98366470886),41.983664709,-87.696422561,POINT (-87.6964225611 41.98366470886)
25961359,12/31/2019 11:50:30 AM,12/31/2019 12:04:09 PM,5237,818,107,Desplaines St & Jackson Blvd,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1987,41.878287,-87.643909,POINT (-87.643909 41.878287),41.867227,-87.625961,POINT (-87.625961 41.867227)
25961358,12/31/2019 11:50:23 AM,12/31/2019 11:56:54 AM,3882,391,56,Desplaines St & Kinzie St,51,Clark St & Randolph St,Subscriber,Male,1978,41.888716036,-87.644447853,POINT (-87.6444478533 41.888716036),41.884576228,-87.63188991,POINT (-87.63188991 41.884576228)
25961354,12/31/2019 11:49:44 AM,12/31/2019 11:52:43 AM,5710,179,56,Desplaines St & Kinzie St,66,Clinton St & Lake St,Subscriber,Male,1975,41.888716036,-87.644447853,POINT (-87.6444478533 41.888716036),41.885637,-87.641823,POINT (-87.641823 41.885637)
25961355,12/31/2019 11:49:34 AM,12/31/2019 11:53:43 AM,453,248,672,Franklin St & Illinois St,125,Rush St & Hubbard St,Subscriber,Male,1993,41.89102331,-87.635479867,POINT (-87.635479867458 41.891023310252),41.890173,-87.626185,POINT (-87.626185 41.890173)
25961352,12/31/2019 11:47:36 AM,12/31/2019 11:57:23 AM,948,587,36,Franklin St & Jackson Blvd,33,State St & Van Buren St,Subscriber,Male,2001,41.877707956,-87.635321141,POINT (-87.6353211408 41.8777079559),41.877181,-87.627844,POINT (-87.627844 41.877181)
25961351,12/31/2019 11:46:21 AM,12/31/2019 11:52:46 AM,5009,384,138,Clybourn Ave & Division St,289,Wells St & Concord Ln,Subscriber,Male,1972,41.904613,-87.640552,POINT (-87.640552 41.904613),41.912133,-87.634656,POINT (-87.634656 41.912133)
25961350,12/31/2019 11:45:46 AM,12/31/2019 11:52:06 AM,741,379,233,Sangamon St & Washington Blvd,192,Canal St & Adams St,Subscriber,Male,1991,41.883165,-87.6511,POINT (-87.6511 41.883165),41.879255,-87.639904,POINT (-87.639904 41.879255)
25961349,12/31/2019 11:45:40 AM,12/31/2019 12:11:00 PM,157,1520,182,Wells St & Elm St,163,Damen Ave & Clybourn Ave,Subscriber,Female,1987,41.903222,-87.634324,POINT (-87.634324 41.903222),41.931931,-87.677856,POINT (-87.677856 41.931931)
25961347,12/31/2019 11:45:20 AM,12/31/2019 11:48:50 AM,432,210,289,Wells St & Concord Ln,94,Clark St & Armitage Ave,Subscriber,Female,1982,41.912133,-87.634656,POINT (-87.634656 41.912133),41.918306,-87.636282,POINT (-87.636282 41.918306)
25961346,12/31/2019 11:45:17 AM,12/31/2019 11:53:15 AM,2196,478,56,Desplaines St & Kinzie St,364,Larrabee St & Oak St,Subscriber,Female,1989,41.888716036,-87.644447853,POINT (-87.6444478533 41.888716036),41.900219493,-87.642985468,POINT (-87.6429854676 41.90021949323)
25961345,12/31/2019 11:44:59 AM,12/31/2019 12:00:31 PM,6035,931,17,Honore St & Division St,110,Dearborn St & Erie St,Subscriber,Male,1992,41.903119,-87.673935,POINT (-87.673935 41.903119),41.893992,-87.629318,POINT (-87.629318 41.893992)
25961344,12/31/2019 11:44:54 AM,12/31/2019 11:51:03 AM,2370,368,13,Wilton Ave & Diversey Pkwy,87,Racine Ave & Fullerton Ave,Subscriber,Male,1996,41.932418,-87.652705,POINT (-87.652705 41.932418),41.92556258,-87.65840426,POINT (-87.65840426 41.92556258)
25961342,12/31/2019 11:44:52 AM,12/31/2019 11:51:55 AM,5558,422,327,Sheffield Ave & Webster Ave,190,Southport Ave & Wrightwood Ave,Subscriber,Female,1992,41.92154,-87.653818,POINT (-87.653818 41.92154),41.928773,-87.663913,POINT (-87.663913 41.928773)
25961341,12/31/2019 11:43:45 AM,12/31/2019 11:47:45 AM,5994,240,66,Clinton St & Lake St,287,Franklin St & Monroe St,Subscriber,Male,1990,41.885637,-87.641823,POINT (-87.641823 41.885637),41.880317,-87.635185,POINT (-87.635185 41.880317)
25961340,12/31/2019 11:43:41 AM,12/31/2019 11:48:04 AM,4315,263,68,Clinton St & Tilden St,91,Clinton St & Washington Blvd,Subscriber,Female,1969,41.875885,-87.640795,POINT (-87.640795 41.875885),41.88338,-87.64117,POINT (-87.64117 41.88338)
